SMILES,MDR1,BCRP,MRP2
NC(=N)C1=CC=C(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(O)=O)C2CCCCC2)C=C1,1,,
C[C@@H](C[C@H](O)[C@H]1O[C@@H]2CCC3(CC[C@@H](O3)C=C[C@@H](C)[C@@H]3CC(C)=C[C@@]4(O[C@H](C[C@@](C)(O)C(O)=O)CC[C@H]4O)O3)O[C@H]2[C@H](O)C1=C)[C@H]1O[C@@]2(CCCCO2)CC[C@H]1C,1,,
CC(=O)[C@H]1O[C@@H](OC2=CC=C(C=C(/C)C(=O)N[C@H]3[C@@H](O)[C@@H]4OCO[C@@H]4[C@H](O)[C@H]3O)C=C2O)[C@@H](O)[C@@H]1O,0,,
COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OCCCN1CCC(CC1)(C1=CC=CC=C1)C1=CC=CC=C1,1,,
CC(C)=CCC1=C2OC(=CC(=O)C2=C(O)C=C1O)C1=CC=CC=C1,0,,
O=C(C=CC1=CC=CC=C1)C1=CC=CC=C1,0,,
CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1O)O[C@H]1[C@@H](C)C=CC=C2/CO[C@@H]3C(=N/O)C(C)=C[C@@H](C(=O)O[C@H]4C[C@@H](CC=C1/C)O[C@@]1(CC[C@H](C)[C@H](O1)C1CCCCC1)C4)[C@]23O,1,,
CC1=C(CCN2CCC(CC2)C2=NOC3=CC(F)=CC=C23)C(=O)N2CCCC(O)C2=N1,1,,
CON=C1/C[C@@]2(O[C@@H]3CC=C(C)C[C@@H](C)C=CC=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O[C@@H](C3)C2)[C@]45O)O[C@H](C(C)=CC(C)C)[C@H]1C,1,,
CC[C@H](CO)NC1=NC(NCC2=CC=CC=C2)=C2N=CN(C(C)C)C2=N1,1,,
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,0,,
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]12C,1,,
C[C@]12C[C@H](O)[C@@]3(C)[C@@H](CCC4=CC(=O)C=C[C@@]34C)[C@@H]1C[C@H]1O[C@H](O[C@@]21C(=O)CO)C1CCCCC1,1,,
CCN1CCCC1CNC(=O)C1=CC(=C(N)C=C1OC)S(=O)(=O)CC,1,,
CCN1CCN(CC1)C1=CC(C2=CC=C(F)C=C2)=C2CCCCCCC2=N1,0,,
CC(C=CC=C(/C)C=CC1=C(C)CCCC1(C)C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,1,,
CC(C=CC=C(/C)C(=O)OC1C[C@H](COC2OC(CO)[C@@H](O)C(O)[C@H]2O)C(O)[C@H](O)C1O)=C/C=C/C=C(C)/C=C/C=C(C)C(=O)O[C@@H]1OC(COC2OC(CO)[C@@H](O)C(O)[C@H]2O)C(O)[C@H](O)C1O,1,,
CC(C=CC=C(/C)C=CC1=C(C)C(=O)CCC1(C)C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C(=O)CCC1(C)C,1,,
CC(=O)OC1CC(C)(C)C(=C=CC(C)=CC=CC(C)=CC=CC=C(/C)C=CC=C(/C)C(=O)CC23OC2(C)CC(O)CC3(C)C)C(C)(O)C1,1,,
C[C@H]1OC(OC2C[C@@H]3O[C@@](O)(CC(O)C3C(O)=O)CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)[C@H](C)C(C)C=CC=CC=CC=CC=CCCC=C2)[C@@H](O)[C@@H](N)C1O,1,,
CC[C@H](C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](CC=C(C)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O[C@H]5C[C@H](OC)[C@H](NC(C)=O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)C=CC=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C,1,,
CC[C@H](C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](CC=C(C)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O[C@H]5C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)C=CC=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C,1,,
CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1O)O[C@H]1[C@H](C)O[C@H](C[C@@H]1OC)O[C@H]1[C@@H](C)C=CC=C2/CO[C@@H]3[C@H](O)C(C)=C[C@@H](C(=O)O[C@H]4C[C@@H](CC=C1/C)O[C@@]1(C=C[C@H](C)[C@H](O1)C1CCCCC1)C4)[C@]23O,1,,
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,1,,
CC(C)[C@H](C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,,
CC[C@@H](C(C)C)C=C[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,,
CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,0,,
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,,
CC=C(C(C)C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,,
CN[C@@H]1[C@@H](O)[C@@](C)(O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3C[C@H]([C@@H](C)O)[C@H](O)[C@H](O)[C@H]3N)[C@@H]2O)OC[C@]1(C)O,1,,
CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,0,,
C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,0,,
COC1=CC(=CC(OC)=C1OC)C#CC(=O)OC1CCC(CC1)N(C)C1CCC(CC1)OC(=O)C1=CC(OC)=C(OC)C(OC)=C1,1,,
COC1=CC2=NC(=CC(O[C@@H]3C[C@H](N(C3)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)N[C@@]3(C[C@H]3C=C)C(O)=O)=C2C=C1)C1=CC=CC=C1,1,,
COC1=CC2=NC(=CC(O[C@@H]3C[C@H](N(C3)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)N[C@@]3(C[C@H]3C=C)C(=O)NS(=O)(=O)C3CC3)=C2C=C1)C1=CC=CC=C1,1,,
COC1=CC2=NC(=CC(O[C@@H]3C[C@H](N(C3)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)N[C@@]3(C[C@H]3C=C)C(=O)NS(=O)(=O)C3=CC=CC=C3)=C2C=C1)C1=CC=CC=C1,1,,
COC1=CC2=NC(=CC(O[C@@H]3C[C@H](N(C3)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)N[C@@]3(C[C@H]3C=C)C(=O)NS(=O)(=O)C3=CC=C(C)C=C3)=C2C=C1)C1=CC=CC=C1,1,,
COC1=CC2=NC(=CC(O[C@@H]3C[C@H](N(C3)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)N[C@@]3(C[C@H]3C=C)C(=O)NC#N)=C2C=C1)C1=CC=CC=C1,1,,
COC1=CC2=NC(=CC(O[C@@H]3C[C@H](N(C3)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)N[C@@]3(C[C@H]3C=C)C(=O)NNS(=O)(=O)C3=CC=CC=C3)=C2C=C1)C1=CC=CC=C1,1,,
COC1=CC2=NC(=CC(O[C@@H]3C[C@H](N(C3)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)N[C@@]3(C[C@H]3C=C)C(=O)NNC3=CC=CC=C3)=C2C=C1)C1=CC=CC=C1,1,,
COC1=CC2=NC(=CC(O[C@@H]3C[C@H](N(C3)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)N[C@@]3(C[C@H]3C=C)C(=O)NNC(=O)C3=CC=CC=C3)=C2C=C1)C1=CC=CC=C1,1,,
COC1=CC2=NC(=CC(O[C@@H]3C[C@H](N(C3)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)N[C@@]3(C[C@H]3C=C)C(=O)NNC(=O)CC3=CC=CC=C3)=C2C=C1)C1=CC=CC=C1,1,,
COC1=CC2=NC(=CC(O[C@@H]3C[C@H](N(C3)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)N[C@@]3(C[C@H]3C=C)C3=NN=C(O3)C3=CC=CC=C3)=C2C=C1)C1=CC=CC=C1,1,,
COC1=CC2=NC(=CC(O[C@@H]3C[C@H](N(C3)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)N[C@@]3(C[C@H]3C=C)C(=O)NCC(F)(F)F)=C2C=C1)C1=CC=CC=C1,1,,
CC1=C(CCN2CCC(CC2)C2=NOC3=CC(F)=CC=C23)C(=O)N2CC(O)CCC2=N1,1,,
CN(C)CC[C@H](CSC1=CC=CC=C1)NC1=C(C=C(C=C1)S(=O)(=O)NC(=O)C1=CC=C(C=C1)N1CCN(CC2=C(C=CC=C2)C2=CC=C(Cl)C=C2)CC1)[N+]([O-])=O,1,,
CC1(C)CCC(=C(CN2CCN(CC2)C2=CC=C(C=C2)C(=O)NS(=O)(=O)C2=CC=C(N[C@H](CCN3CCOCC3)CSC3=CC=CC=C3)C(=C2)S(=O)(=O)C(F)(F)F)C1)C1=CC=C(Cl)C=C1,1,,
CCN1CCCC1CNC(=O)C1=CC(=CC=C1OC)S(N)(=O)=O,0,,
COC1=CC2=C(C=C1OC)C(=N[C@H]1CCN(C)C[C@@H]21)C1=CC=C(NS(=O)(=O)C2=CC=C(C)C=C2)C=C1,1,,
CO[C@@H]1OC[C@@H](O[C@H]1OC1=CC2=C(C(OC)=C1)[C@]1(O)[C@H](O)[C@@H]([C@@H](C3=CC=CC=C3)[C@@]1(O2)C1=CC=C(OC)C=C1)C(=O)OC)[C@H](O)CO,1,,
CC\C(=C(\C1=CC=C(O)C=C1)C1=CC=C(OCCNC)C=C1)C1=CC=CC=C1,1,,
CC\C(=C(/C1=CC=C(O)C=C1)C1=CC=C(OCCNC)C=C1)C1=CC=CC=C1,1,,
NC(=O)N1C2=C(C=CC=C2)C2OC2C2=C1C=CC=C2,1,,
CC(=O)O[C@H]1CC2=C(C=CC=C2)N(C(N)=O)C2=C1C=CC=C2,1,,
NC(=O)N1C2=C(C[C@H](O)C3=C1C=CC=C3)C=CC=C2,1,,
CNCCN1C(=O)C2=CC(OC)=C(OC)C=C2C2=C1C1=CC3=C(CCO3)C=C1N=C2,1,,
OCC1=C[C@@H]2C(=O)[C@]3(C=C(C)[C@H](OC(=O)C(C)=C/C)[C@@]3(O)[C@@H]1O)[C@H](C)C[C@H]1C(C)(C)[C@@H]21,1,,
COC12CC[C@@]3(CC1C(C)(C)O)[C@H]1CC4=C5C(OC2[C@@]35CCN1CC1CC1)=C(O)C=C4,0,,
CC(NC(C)(C)C)C(O)C1=CC=CC(Cl)=C1,1,,
CCCCC[C@H](O)C=C[C@H]1C=CC(=O)[C@@H]1CC=C/CCCC(O)=O,1,,
CCCCC[C@H](O)C=C[C@@H]1[C@@H](CC=C/CCCC(O)=O)C=CC1=O,1,,
CC(O)=O.CCN(CC)CC[N+]1=CC=C2C(C)=C3NC4=CC=CC=C4C3=C(C)C2=C1,1,,
[I-].CN(C)C1=CC=C(C=C2/C[N+](C)(C)CC(=C/C3=CC=C(C=C3)N(C)C)C2=O)C=C1,1,,
CC1=CC=C(C=C1)S(O)(=O)=O.CN1C2=CC=CC=C2[N+]2=C1C(C#N)=C(NCCCN1C=CN=C1)C1=CC=CC=C21,1,,
COC1=CC=C(CC(NC(=O)[C@@H](NC(=O)[C@H](CC2=CC=C(OC)C=C2)NC(=O)CC2=C3C=CC=CC3=CC=C2)C(C)C)C=O)C=C1,1,,
CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1)C=O,1,,
CC(C)[C@H](O)[C@]1(NC(=O)[C@H](C)[C@@H]1O)C(=O)SC[C@H](NC(C)=O)C(O)=O,1,,
CC(C)C[C@H](NC(C)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(N)=N)C=O,1,,
C[C@H]1C[C@@H]2CC[C@@H](C2)[C@@H](C)C(=O)O[C@H](C)C[C@H]2CC[C@H](O2)[C@H](C)C(=O)O[C@@H](C)C[C@@H]2CC[C@@H](O2)[C@@H](C)C(=O)O[C@H](C)C[C@H]2CC[C@H](O2)[C@H](C)C(=O)O1,1,,
COC1=CC=CC2=C1C(=O)C1=C(C(O)=C3CC(O)(CC(OC4CC(N=[N+]=[N-])C(O)C(C)O4)C3=C1O)C(C)=O)C2=O,0,,
COC1=CC=CC2=C1C(=O)C1=C(C(O)=C3CC(O)(CC(OC4CC(C(O)C(C)O4)N4C=C(CO)N=N4)C3=C1O)C(C)=O)C2=O,0,,
COC1=CC=CC2=C1C(=O)C1=C(C(O)=C3CC(O)(CC(OC4CC(C(O)C(C)O4)N4C=C(CCO)N=N4)C3=C1O)C(C)=O)C2=O,0,,
COC1=CC=CC2=C1C(=O)C1=C(C(O)=C3CC(O)(CC(OC4CC(C(O)C(C)O4)N4C=C(CCCO)N=N4)C3=C1O)C(C)=O)C2=O,0,,
COC1=CC=CC2=C1C(=O)C1=C(C(O)=C3CC(O)(CC(OC4CC(C(O)C(C)O4)N4C=C(CCCCO)N=N4)C3=C1O)C(C)=O)C2=O,0,,
CCCNCCOC1=CC=C(NC(=O)C2=CNC3=C2C(=O)CCC3)C=C1F,1,,
OCCOC1=CC=C(NC(=O)C2=CNC3=C2C(=O)CCC3)C=C1F,1,,
CCC(=O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,1,,
CCC(=O)C(C[C@@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,1,,
OC(=O)C[C@H](NC(=O)CN1CCC2=C(C=C(C=C2)N2CCNCC2)C1=O)C#C,0,,
C[C@H](CCC(=O)NCCC[N+](C)(C)CCCS(O)(=O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,0,,
ClC1=CC=C(CN2C=C(C(=O)C(=O)NC3=CC=NC=C3)C3=CC=CC=C23)C=C1,0,,
CNC1=NC(=NC(=N1)N(C)C)N(C)C,0,,
CC[C@](C)(O)C(=O)O[C@@H]1[C@H]2[C@@H](C)[C@@H](O)[C@]3(O)OC[C@@]22[C@H]3[C@@]3(C)[C@H](O)C(=O)C=C(C)[C@@H]3C[C@H]2OC1=O,0,,
CN1[C@H](CCNC2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNC2=C1C(=O)NC(N)=N2,0,,
CC1OC(OC2CC3(C)C4CC=C5C(CC(=O)C(O)C5(C)C)C4(C)C(=O)CC3(C)C2C(C)(O)C(=O)C=CC(C)(C)O)C(OC(C)=O)C(=O)C1O,0,,
CC1=C2N(CC3CO3)C3=CC=CC=C3C2=C(C)C2=CN=CC=C12,0,,
CCOC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC1=CC=C(C=C1)N(CCCl)CCCl)NC(C)=O,0,,
NC1=NC2=C(N=CN2[C@H]2O[C@@H](CO)[C@@H](O)[C@H]2O)C(=O)N1,0,,
CNC(=O)ON(C(C)=O)C(=O)NC,0,,
COC1=CC=CC2=C1C(=N)C1=C(O)C3=C(C[C@@](O)(C[C@@H]3O[C@@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(C)=O)C(O)=C1C2=O,0,,
CC(C)CCCCCCCCCCCCC(=O)NCC(=O)N[C@H]1[C@H](C)O[C@H](NC2=C3NC=NC3=NC=N2)[C@@H](O)[C@@H]1O,0,,
CO[C@@H]1C[C@](C)(O)CC2=CC3=C(C(O)=C12)C(=O)C1=C(C3=O)C2=C(C=C1O)[C@@]1(C)O[C@@H](O2)[C@@H](O)[C@@H]([C@@H]1O)N(C)C,0,,
OC[C@@H]1O[C@@H](C[C@@H]1O)N1C=C(F)C(=O)NC1=O,0,,
OC[C@H](O[C@@H](C=O)C1=CNC(=O)NC1=O)C=O,0,,
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC=NC1=O,0,,
COC1=C(OC)C=C2C(=O)N(C)C3=C(C(=O)C4=CC5=C(OCO5)C=C34)C2=C1,0,,
OCC=CC=CC=C[C@H](O)C[C@@H](OP(=O)(O)O)[C@](C)(O)C=C[C@@H]1CC=CC(=O)O1,0,,
CNC(=O)C1=CC=CC2=C(NC3=C(OC)C=C(NS(C)(=O)=O)C=C3)C3=CC=CC(C)=C3N=C12,0,,
Cl.COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@@H]([C@H](O)[C@H](C)O3)N3CCOCC3)C(=O)CO)C(O)=C1C2=O,0,,
COC1=CC2=C(C(OC)=C1OC)C1=CC=C(OC)C(=O)C=C1[C@@H](N)CC2,0,,
CC1C(N(C)C(C(C)C1=O)C1=CC=CC=C1)C1=CC=CC=C1,0,,
CC1(O)CC2(O)C=CC3=C(C(=O)C4=C(C(O)=CC=C4)C3=O)C2(O)C(=O)C1O,0,,
CC1C2C(OC11CCC(C)(C)O1)C=C1C3CCC4CC5=C(CC4(C)C3CC(O)C21CO)N=C1CC2CCC3C(CC(O)C4(C)C3=CC3OC6(OC(C)(CO)CC6O)C(C)C43O)C2(C)CC1=N5,0,,
CCOC(=O)C1C(N(C)C(C(C(=O)OCC)C1=O)C1=CC=CC=C1)C1=CC=CC=C1,0,,
CO[C@H]1[C@H](CC[C@@]2(OC2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C)OC(=O)C=CC=CC=CC=CC(=O)O,0,,
COC1=CC=CC2=C1[C@@H]1CO[C@@H]3[C@@H]4C[C@H]([C@H]([C@H](C2)N13)N4C)C(O)=O,0,,
COC1=CC(=C(C=C1N)[N+]([O-])=O)[N+]([O-])=O,0,,
CC(C)OC(=O)C1=CC(NC(=O)C2=C(C)OCCS2)=CC=C1Cl,0,,
C[C@@]12CC[C@@H](CC1)C(C)(C)O2,0,,
COC1=C(OC)C(CN2CCC3=CC(OC)=C(OC)C=C3C(SC)C2=O)=CC=C1,0,,
CN(C)CC1CCCC1=O,0,,
COC1=CC=CC=C1NS(=O)(=O)C1=CC(=CC=C1OCCOC1=CC=C(C=C1S(=O)(=O)NC1=CC=CC=C1OC)C(C)(C)C)C(C)(C)C,0,,
CO[C@H]1C[C@@]2(C[C@@H]3N(C)CCC4=CC(OC)=C(O)C2=C34)CC[C@@]11NCCC2=C1NC1=CC(OC)=C(OC)C=C21,0,,
CCN(CCCl)CCNC1=C2C=CC=CC2=NC2=CC=C(OC)C=C12,0,,
CC(C(CCC(=O)NC1=CC(C)=CC=C1C)=NNC(=O)C1=C2C=CC=CC2=CC=C1O)C(=O)C1=CC=C(O)C=C1,0,,
CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(NC(=O)COC(=O)C3=C4NC5=CC=CC=C5C(=O)C4=CC=C3)C=C2)=N1,0,,
OC1=CC=C(O)N1C1=CC(=CC=C1)C#C,0,,
CCN(CC)CCC(=O)N1CC(=CC2=CC=CC=C2)C(=O)C(C1)=CC1=CC=CC=C1,0,,
O=C(CCN1CCCCC1)N1CC(=C/C2=CC=CC=C2)C(=O)C(C1)=CC1=CC=CC=C1,0,,
COC1=CC(C=CC2=CC=C(C)C=C2)=CC(OC)=C1OC,0,,
CCN(CC)CC1=CC(=CC(CC=C)=C1O)C1=CC(CC=C)=C(O)C(CN(CC)CC)=C1,0,,
C[C@@H]1O[C@@H](CC[C@@H]1O)O[C@H]1C[C@@H](O[C@H]2[C@H](C)O[C@H](C[C@H]2O)O[C@H]2CC[C@H](O[C@H]3C[C@H](O[C@H]4[C@H](C)O[C@H](C[C@H]4O)OC4=C5C(=O)C6=C(C(=O)C5=C(O)C=C4)C4=C(C[C@@H]6O)C=C(C)C=C4O)O[C@@H](C)[C@H]3O)O[C@H]2C)O[C@@H](C)[C@H]1O,0,,
ClC1=CC=CC=C1CN1N=C2C=CC=CC2=CC1=O,0,,
COC1=CC(C=CC2=CC(OCC(O)=O)=C(OC)C=C2)=CC(OC)=C1OC,0,,
CCCCCCCCCCCCCCCCCCN(C)CC(COP(O)(=O)OCC[N+](C)(C)C)OC,0,,
FC(F)(F)C1=CC(NC(=O)C(=O)CC(=O)C2=CC=CC=C2N=C2CC(=O)C(=O)C3=C2C=CC=C3)=CC=C1,0,,
CC1(C)C[C@@]2(O)C(=CC3=CC(=O)C(=C)[C@]23C)C1=O,0,,
CS(=O)(=O)C1=C(N)C2=NC(Cl)=CN2C2=NC3=CC=CC=C3N=C12,0,,
CN(C)CCC(C)=NO,0,,
COC1=CC=C(C=C1)C(=O)C(C(=O)C1=CC=C(OC)C=C1)C1=C(C(=O)C2=CC=C(OC)C=C2)C2=CC=CC=C2N1C(=O)C1=CC=C(OC)C=C1,0,,
CC1=NC2=C(O)C3=C(C(O)=C2N=C1C)C1=C=C=C3CC1,0,,
CC1C=C(C)C2=C(C=CC=C2)N(CC2=NCCN2)C1C,0,,
CC1=CC(C2=CC=CO2)=C(C#N)C(=S)N1[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,0,,
OC[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@@H]1O)N1C(=S)C(C#N)=C(C2=CC=CO2)C2=C1CCCC2,0,,
CCOC(=O)C1=C(C)N([C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)C(=S)C(C#N)=C1C1=CC=C(Cl)C=C1,0,,
CC(=O)C1=C(C)N([C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)C(=S)C(C#N)=C1C1=CC=CO1,0,,
COC1=CC=C(C=C1)C1=C(C#N)C(=S)N([C@@H]2O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)C(C2=CC=CC=C2)=C1C(C)=O,0,,
CC(=O)OC[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O)N1C(C)=C(C(C)=O)C(C2=CC=CO2)=C(C#N)C1=S,0,,
COC1=CC=C(CC2=C(C3=C(NN(C3=O)C3=CC=CC=C3)C3=CC=CC=C3)C(=O)NN=C2C2=CC=C(C)C=C2)C=C1,0,,
O=C(C=P(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1C1=CC=CC=C1C(=O)C=P(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,0,,
CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(NC3=C4C=CC=C(C(=O)NNCCO)C4=NC4=CC=CC=C34)C=C2)=N1,0,,
COC1=CC=CC=C1C1SCC(=O)N1C1=CC=C(C=C1)C1=CC=C(C=C1)N1C(=O)C2=CC=CC=C2N=C1C1=CC=CC=C1,0,,
CCNC1=NC2=C(NN=N2)C(=O)N1,0,,
COC1=CC=C(C=C1)C1=C(C#N)C(=S)N([C@H]2O[C@@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]2OC(C)=O)C2=C1C(=O)CC(C)(C)C2,0,,
CC1=CC(C)=C(C#N)C(=S)N1[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,0,,
COC1=CC=C(C=C1)[C@@H]1C(C#N)C(=S)N([C@H]2O[C@@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]2OC(C)=O)C(C2=CC=CC=C2)=C1C(C)=O,0,,
CC(=O)OC[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O)N1C(=S)C(=CC2=C1CCCC2)C#N,0,,
OC[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@@H]1O)N1C(=S)C(=CC2=C1CCCCCC2)C#N,0,,
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@H]1O)N1C(=S)C(=CC2=C1CCCC2)C#N,0,,
OC[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@@H]1O)N1C2=C(CCC2)C=C(C#N)C1=S,0,,
OC[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@@H]1O)N1C(=S)C(C#N)=C2C(CCC3=C2C=CC=C3)=C1C1=CC=CS1,0,,
CSC1=NC(C2=CC=C(C)C=C2)=C(C#N)C(=O)N1,0,,
COC1=CC=C(C=C1)N1C(O)=C2C3CC(CCC3C3=C(NC4=CC=CC=C34)C2=C1O)C1=CC=CC=C1,0,,
COC1=CC=C2NC3=C(C)C4=CC=NC(NCCCN(C)CCCNC5=CC=C6N=CN7C6=C5C(=O)C5=CC=CC=C75)=C4C(C)=C3C2=C1,0,,
C[C@@H]1CCCC=C[C@@H]2C[C@H](O)C[C@H]2[C@@H](O)C=CC(=O)O1,0,,
OC[C@@]12C(=O)C[C@]3(C)[C@H]([C@@H](O)C[C@]3(C)[C@H]1CC=C1[C@H]2CC(=O)C(O)C1(C)C)[C@](O)(C)C(=O)C=CC(C)(C)OC(=O)C,0,,
N[C@H](CSCC=C(/C)CCC=C(/C)CCC=C(C)C)C(O)=O,0,,
CNC(=O)ON=CC(C)(C)SC,0,,
CNC(=O)ON=CC(C)(C)S(C)(=O)=O,0,,
CNC(=O)OC1=CC(C)=C(C=C1)N(C)C,0,,
CCNC1=NC(Cl)=NC(NC(C)C)=N1,0,,
CNC(=O)OC1=C2C=CC=CC2=CC=C1,0,,
COC(=O)[C@H](N)CS,0,,
CCCCOC(=O)[C@@H](C)OC1=CC=C(OC2=CC=C(C=N2)C(F)(F)F)C=C1,0,,
FC1CNC(=O)NC1=O,0,,
CCCC[C@@H](C)[C@@H](OC(=O)C[C@@H](CC(O)=O)C(O)=O)[C@H](C[C@@H](C)C[C@H](O)CCCC[C@@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(O)=O)C(O)=O,0,,
CC(C)=CCCC(C)=CCC1=C(O)C(O)=CC(C=CC2=CC(O)=C(CC=C(C)C)C(O)=C2)=C1,0,,
CCCCN1C(=O)C(=CC=CC=C2/OC3=C(C=CC=C3)N2CCCS(O)(=O)=O)C(=O)N(CCCC)C1=S,0,,
COC1=CC=C(C=C1)C(C1=CC=C(OC)C=C1)C(Cl)(Cl)Cl,0,,
COC(=O)C=C(C)OP(=O)(OC)OC,0,,
ClC12C3(Cl)C4(Cl)C5(Cl)C(Cl)(C1(Cl)C4(Cl)Cl)C2(Cl)C(Cl)(Cl)C35Cl,0,,
